"STATION","NAME","DATE","DAPR","MDPR","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11"
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-03-26",,,"11.9",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-03-27",,,"2.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-03-28",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-03-29",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-03-30",,,"9.9",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-03-31",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-01",,,"9.4",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-02",,,"8.9",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-03",,,"11.2",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-04",,,"8.4",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-05",,,"2.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-08",,,"12.2",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-09",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-11",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-12",,,"0.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-13",,,"1.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-14",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-15",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-17",,,"4.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-18",,,"5.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-25","    7","2.0",,,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-26",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-27",,,"9.4",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-28",,,"7.6",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-29",,,"15.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-04-30",,,"1.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-01",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-03",,,"19.6",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-05",,,"10.9",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-08",,,"19.6",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-09",,,"3.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-10",,,"7.6",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-11",,,"1.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-14",,,"3.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-15",,,"0.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-17",,,"1.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-20",,,"0.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-21",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-23",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-24",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-25",,,"0.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-26",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-27",,,"24.6",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-28",,,"2.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-29",,,"2.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-30",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-05-31",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-02",,,"21.1",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-05",,,"18.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-06",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-08",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-09",,,"1.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-10",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-14",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-15",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-17",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-20",,,"4.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-21",,,"0.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-22",,,"1.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-23",,,"42.4",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-24",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-25",,,"6.9",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-26",,,"11.9",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-27",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-28",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-29",,,"5.6",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-06-30",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-03",,,"0.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-04",,,"6.4",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-05",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-08",,,"21.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-09",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-10",,,"20.1",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-11",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-14",,,"26.4",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-15",,,"34.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-16",,,"17.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-17",,,"9.1",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-20",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-21",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-23",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-24",,,"19.1",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-25",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-26",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-27",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-28",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-29",,,"1.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-30",,,"4.1",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-07-31",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-02",,,"3.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-05",,,"14.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-06",,,"11.9",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-07",,,"0.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-08",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-09",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-14",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-15",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-16",,,"8.6",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-17",,,"1.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-18",,,"2.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-19",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-20",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-21",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-23",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-24",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-25",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-26",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-27",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-28",,,"34.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-29",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-30",,,"5.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-08-31",,,"3.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-04",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-05",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-06",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-08",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-09",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-13",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-14",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-15",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-16",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-17",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-20",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-21",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-23",,,"17.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-24",,,"2.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-25",,,"17.8",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-26",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-27",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-28",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-29",,,"0.0",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-09-30",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-01",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-04",,,"0.3",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-05",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-06",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-07",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-08",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-09",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-10",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-12",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-13",,,"0.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-14",,,"0.5",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-15",,,"6.6",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-16",,,"8.4",,,,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-17",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-18",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-19",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-20",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-21",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1ILCK0326","MORTON GROVE 1.2 WNW, IL US","2024-10-22",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-01",,,"5.1",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-02",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-03",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-04",,,"0.8",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-05",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-06",,,"0.5",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-07",,,"2.8",,"36.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-08",,,"0.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-09",,,"8.6",,"36.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-10",,,"17.0",,"0.0",,,,,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","2024-01-11",,,"0.0",,"0.0",,,,,,,,,,,,,,,
